,speaker,recording,t1,t2,phones,phone_dur,prev,nxt,prev_short,nxt_short,prev_height,nxt_height,prev_back,nxt_back,words,COG,SD,skew,kurtosis,age,gender,sexuality,race_ethnicity,SES,place_origin,L1s
653,S02,S02_interview.wav,919.55,919.66,S,0.11000000000001364,IH0,IY1,IH,IY,high,high,front,front,received,7303.256624775645,1400.784200350134,-0.45823220609914084,5.040764244483913,22,male,bisexual,Caucasian,low-middle class,Michigan,English
654,S02,S02_interview.wav,920.06,920.19,S,0.13000000000010914,AE1,IH0,AE,IH,low,high,front,front,massive,7316.441758974637,1400.4891955667626,-0.5719693812240222,7.538310360483994,22,male,bisexual,Caucasian,low-middle class,Michigan,English
655,S02,S02_interview.wav,921.98,922.08,S,0.10000000000002274,IY1,ER0,IY,ER,high,mid,front,front,research,7316.198804329495,1912.573379318138,-1.4143787243566042,4.769319547178698,22,male,bisexual,Caucasian,low-middle class,Michigan,English
656,S02,S02_interview.wav,923.72,923.82,S,0.10000000000002274,D,OW1,D,OW,consonant,mid,consonant,back,so,7140.386317678546,1824.2466749779974,-1.760731423958592,5.679658721576494,22,male,bisexual,Caucasian,low-middle class,Michigan,English
657,S02,S02_interview.wav,923.88,924.02,SH,0.13999999999998636,OW1,IY1,OW,IY,high,high,back,front,she,5079.841054728188,2156.1252316100295,-0.07597716673227736,0.3021445447819784,22,male,bisexual,Caucasian,low-middle class,Michigan,English
658,S02,S02_interview.wav,926.82,926.88,S,0.05999999999994543,D,T,D,T,consonant,consonant,consonant,consonant,stuff,6752.191270285125,1317.8760464395996,0.5517331059071819,8.364067520602793,22,male,bisexual,Caucasian,low-middle class,Michigan,English
659,S02,S02_interview.wav,929.24,929.33,S,0.09000000000003183,AH0,T,AH,T,mid,consonant,back,consonant,state,7037.162348959442,1462.4340026645189,0.4665678506956859,6.537795930375758,22,male,bisexual,Caucasian,low-middle class,Michigan,English
660,S02,S02_interview.wav,933.36,933.49,S,0.12999999999999545,N,OW1,N,OW,consonant,mid,consonant,back,so,6778.860312294496,1044.9400061316194,0.8384802057483739,9.17537751675573,22,male,bisexual,Caucasian,low-middle class,Michigan,English
661,S02,S02_interview.wav,935.12,935.23,S,0.11000000000001364,IH0,T,IH,T,high,consonant,front,consonant,interesting,6697.986438937141,1789.8381954149263,-0.5944707532859429,4.305624684690114,22,male,bisexual,Caucasian,low-middle class,Michigan,English
662,S02,S02_interview.wav,936.71,936.79,SH,0.07999999999992724,K,AH0,K,AH,consonant,mid,consonant,back,introduction,3614.3638164300683,2216.811581229199,0.8159669134460983,0.9029836449912025,22,male,bisexual,Caucasian,low-middle class,Michigan,English
663,S02,S02_interview.wav,950.18,950.23,S,0.05000000000006821,IH0,T,IH,T,high,consonant,front,consonant,just,6703.308666124314,2045.605453300836,-1.6618117847493301,3.1918582101743276,22,male,bisexual,Caucasian,low-middle class,Michigan,English
664,S02,S02_interview.wav,951.05,951.12,S,0.07000000000005002,K,P,K,P,consonant,consonant,consonant,consonant,explore,7242.274089299248,1665.0404483085244,-0.5361415549979589,4.536579418913249,22,male,bisexual,Caucasian,low-middle class,Michigan,English
665,S02,S02_interview.wav,952.25,952.42,S,0.16999999999995907,AH0,OW1,AH,OW,mid,mid,back,back,so,7182.315927526576,1324.6436262098637,0.4107786536733456,7.604873322396832,22,male,bisexual,Caucasian,low-middle class,Michigan,English
666,S02,S02_interview.wav,959.03,959.08,S,0.05000000000006821,T,M,T,M,consonant,consonant,consonant,consonant,it's,3021.645570933373,3916.39155035604,1.2176639926744124,0.37718622925069445,22,male,bisexual,Caucasian,low-middle class,Michigan,English
667,S02,S02_interview.wav,960.04,960.17,S,0.12999999999999545,M,OW1,M,OW,consonant,mid,consonant,back,so,7568.5101631796815,1541.2703973342718,-0.44095861611496234,3.785563406460607,22,male,bisexual,Caucasian,low-middle class,Michigan,English
668,S02,S02_interview.wav,962.3,962.36,S,0.06000000000005912,IH0,T,IH,T,high,consonant,front,consonant,just,6447.275215417303,1540.0269115940039,-0.8011109442941509,3.645511433269828,22,male,bisexual,Caucasian,low-middle class,Michigan,English
669,S02,S02_interview.wav,965.92,966.29,S,0.37000000000000455,K,AO1,K,AO,consonant,mid,consonant,back,hikes,6655.749920344037,1539.0408048780773,-0.04568655975376377,5.261342342143918,22,male,bisexual,Caucasian,low-middle class,Michigan,English
670,S02,S02_interview.wav,967.31,967.45,S,0.14000000000010004,AH0,IH1,AH,IH,mid,high,back,front,city,7192.287778622311,1232.4694256405483,0.38447624168238925,5.385885129647958,22,male,bisexual,Caucasian,low-middle class,Michigan,English
671,S02,S02_interview.wav,969.27,969.35,S,0.08000000000004093,K,P,K,P,consonant,consonant,consonant,consonant,explore,7425.044103589701,1409.4308615480409,-0.25829280692164114,5.62295583629062,22,male,bisexual,Caucasian,low-middle class,Michigan,English
672,S02,S02_interview.wav,970.6,970.83,S,0.2300000000000182,T,OW1,T,OW,consonant,mid,consonant,back,so,7228.991929553222,1398.5920726637858,0.46178881685550116,2.3867065685430937,22,male,bisexual,Caucasian,low-middle class,Michigan,English
673,S02,S02_interview.wav,974.16,974.22,S,0.06000000000005912,V,T,V,T,consonant,consonant,consonant,consonant,started,7533.287733990251,1535.3308974796594,0.461347518912629,8.14605993195551,22,male,bisexual,Caucasian,low-middle class,Michigan,English
674,S02,S02_interview.wav,976.93,977.1,S,0.17000000000007276,IH0,T,IH,T,high,consonant,front,consonant,just,7354.947354554363,1221.1951738389225,-0.7103640836159335,10.295752258597403,22,male,bisexual,Caucasian,low-middle class,Michigan,English
675,S02,S02_interview.wav,978.17,978.34,S,0.17000000000007276,M,OW1,M,OW,consonant,mid,consonant,back,so,6889.50489273677,1130.6320333612236,-1.1049228383516663,15.85847624806167,22,male,bisexual,Caucasian,low-middle class,Michigan,English
676,S02,S02_interview.wav,980.39,980.45,S,0.06000000000005912,K,P,K,P,consonant,consonant,consonant,consonant,explore,6761.613399979732,1583.8084848979618,0.4713248170917835,11.54221721525765,22,male,bisexual,Caucasian,low-middle class,Michigan,English
677,S02,S02_interview.wav,981.42,981.49,S,0.07000000000005002,D,T,D,T,consonant,consonant,consonant,consonant,stuff,6819.835192010422,1004.8062790710699,0.5765854320237088,21.096523180905056,22,male,bisexual,Caucasian,low-middle class,Michigan,English
678,S02,S02_interview.wav,983.9,983.99,S,0.09000000000003183,OW1,T,OW,T,high,consonant,back,consonant,mostly,6845.388842599228,1750.5304664900755,-0.0024177323335783166,2.5490390079373926,22,male,bisexual,Caucasian,low-middle class,Michigan,English
679,S02,S02_interview.wav,989.1,989.32,S,0.22000000000002728,M,OW1,M,OW,consonant,mid,consonant,back,so,7461.791401823154,1406.0392577494013,-0.23970272264115733,5.68995048945829,22,male,bisexual,Caucasian,low-middle class,Michigan,English
680,S02,S02_interview.wav,990.19,990.67,S,0.4799999999999045,AE1,N,AE,N,low,consonant,front,consonant,last,5805.095977577337,2603.017956718473,-0.5613038533692669,1.2503510227591024,22,male,bisexual,Caucasian,low-middle class,Michigan,English
681,S02,S02_interview.wav,991.51,991.65,S,0.13999999999998636,IH0,L,IH,L,high,consonant,front,consonant,this,7260.388212353743,1515.3537611876086,0.15710338441205596,6.49420704059621,22,male,bisexual,Caucasian,low-middle class,Michigan,English
682,S02,S02_interview.wav,998.72,998.87,S,0.14999999999997726,IH0,W,IH,W,high,consonant,front,consonant,this,7434.633068074129,1615.6378531634396,-0.40501626846690486,3.3792524553064363,22,male,bisexual,Caucasian,low-middle class,Michigan,English
683,S02,S02_interview.wav,999.55,999.64,S,0.09000000000003183,NG,P,NG,P,consonant,consonant,consonant,consonant,spot,7724.948716454408,1305.2169904065076,-1.2745388667286437,11.984955233982964,22,male,bisexual,Caucasian,low-middle class,Michigan,English
684,S02,S02_interview.wav,1001.82,1001.88,S,0.05999999999994543,AH0,T,AH,T,mid,consonant,back,consonant,highest,6794.939803016258,1612.5304811089761,0.10384257349643197,3.3778118781171393,22,male,bisexual,Caucasian,low-middle class,Michigan,English
685,S02,S02_interview.wav,1003.87,1004.03,S,0.15999999999996817,IH0,AH0,IH,AH,high,mid,front,back,this,7145.453452813841,1524.4740518599292,-0.7371935673951063,5.715155449620637,22,male,bisexual,Caucasian,low-middle class,Michigan,English
686,S02,S02_interview.wav,1006.43,1006.57,S,0.14000000000010004,AH0,IH1,AH,IH,mid,high,back,front,pacific,7634.720714722151,1735.8495749563397,-1.3256701627436378,5.605070909761544,22,male,bisexual,Caucasian,low-middle class,Michigan,English
687,S02,S02_interview.wav,1007.79,1007.84,S,0.05000000000006821,D,T,D,T,consonant,consonant,consonant,consonant,stuff,7024.226626635655,1290.8382038964016,0.38495564633935525,5.831525812055476,22,male,bisexual,Caucasian,low-middle class,Michigan,English
688,S02,S02_interview.wav,1015.49,1015.55,S,0.05999999999994543,AH0,L,AH,L,mid,consonant,back,consonant,honestly,6363.110565123735,2102.2440451174652,-1.389588815098118,3.355200785870273,22,male,bisexual,Caucasian,low-middle class,Michigan,English
689,S02,S02_interview.wav,1019.32,1019.42,S,0.09999999999990905,EH1,IH0,EH,IH,mid,high,front,front,guess,7554.424305207142,1312.6136023099225,-0.1192030604397686,6.736776457705046,22,male,bisexual,Caucasian,low-middle class,Michigan,English
690,S02,S02_interview.wav,1024.3,1024.36,S,0.05999999999994543,AE1,T,AE,T,low,consonant,front,consonant,past,6524.631047513093,2160.566417835933,-0.9515043195598986,1.8792979162353012,22,male,bisexual,Caucasian,low-middle class,Michigan,English
691,S02,S02_interview.wav,1026.34,1026.45,S,0.11000000000012733,IH0,W,IH,W,high,consonant,front,consonant,this,7128.531153532727,2100.1791558114883,-1.0877496216157119,3.1779437219665505,22,male,bisexual,Caucasian,low-middle class,Michigan,English
692,S02,S02_interview.wav,1028.65,1029.0,S,0.34999999999990905,K,L,K,L,consonant,consonant,consonant,consonant,overlooks,7214.028631554348,1221.290246041025,-0.18371327985520056,5.556252811801583,22,male,bisexual,Caucasian,low-middle class,Michigan,English
693,S02,S02_interview.wav,1029.75,1029.85,S,0.09999999999990905,N,IY1,N,IY,consonant,high,consonant,front,see,7495.120688758475,1619.5175742311053,-0.30839385098763983,4.564043520400438,22,male,bisexual,Caucasian,low-middle class,Michigan,English
694,S02,S02_interview.wav,1030.59,1030.66,S,0.07000000000016371,D,T,D,T,consonant,consonant,consonant,consonant,stuff,7311.328929938136,1515.766369902342,-0.6523033304459191,7.573609554899663,22,male,bisexual,Caucasian,low-middle class,Michigan,English
695,S02,S02_interview.wav,1043.93,1044.04,SH,0.10999999999989996,ER0,UH1,ER,UH,mid,high,front,back,sure,3215.2980001784604,2071.6752002673315,1.007667075473303,0.48827855249935803,22,male,bisexual,Caucasian,low-middle class,Michigan,English
696,S02,S02_interview.wav,1049.71,1049.8,S,0.08999999999991815,ER1,AH0,ER,AH,mid,mid,front,back,university,6249.051724515102,2345.887868139685,-1.3195255955350924,1.6442582645682098,22,male,bisexual,Caucasian,low-middle class,Michigan,English
697,S02,S02_interview.wav,1051.35,1051.46,S,0.11000000000012733,IH0,L,IH,L,high,consonant,front,consonant,this,7619.98154674546,1463.6079025429983,-0.6752454430544167,6.482053444801151,22,male,bisexual,Caucasian,low-middle class,Michigan,English
698,S02,S02_interview.wav,1052.0,1052.1,S,0.09999999999990905,N,EH1,N,EH,consonant,mid,consonant,front,conception,7400.690035792805,1576.4204587899217,-1.195813642477497,7.197323859587385,22,male,bisexual,Caucasian,low-middle class,Michigan,English
699,S02,S02_interview.wav,1052.23,1052.34,SH,0.10999999999989996,P,AH0,P,AH,consonant,mid,consonant,back,conception,3404.1945471242957,1852.8108491213218,1.8330505682097762,3.820598606181295,22,male,bisexual,Caucasian,low-middle class,Michigan,English
700,S02,S02_interview.wav,1054.17,1054.25,S,0.07999999999992724,AE1,T,AE,T,low,consonant,front,consonant,asked,6576.546397996483,2240.3687604275797,-1.06019187599316,2.7383477792389286,22,male,bisexual,Caucasian,low-middle class,Michigan,English
701,S02,S02_interview.wav,1056.27,1056.36,SH,0.08999999999991815,EY1,AH0,EY,AH,high,mid,front,back,graduation,3343.842663620118,1977.5740299291645,1.1172346166170004,1.212840762759611,22,male,bisexual,Caucasian,low-middle class,Michigan,English
702,S02,S02_interview.wav,1056.86,1057.06,S,0.20000000000004547,IH1,L,IH,L,high,consonant,front,consonant,this,7468.102567268777,1333.2667452946337,0.22743094973857905,5.253437441876921,22,male,bisexual,Caucasian,low-middle class,Michigan,English
703,S02,S02_interview.wav,1067.87,1068.04,S,0.17000000000007276,EH1,CH,EH,CH,mid,consonant,front,consonant,question,5423.902168656221,1838.294262101783,-0.30317407425640863,1.4023100001202966,22,male,bisexual,Caucasian,low-middle class,Michigan,English
704,S02,S02_interview.wav,1069.74,1069.87,S,0.12999999999988177,AH0,EY1,AH,EY,mid,high,back,front,say,7260.800764776667,1366.8554785231936,-0.8276114302609574,8.052624182932627,22,male,bisexual,Caucasian,low-middle class,Michigan,English
705,S02,S02_interview.wav,1070.5,1070.59,S,0.08999999999991815,Z,EY1,Z,EY,consonant,high,consonant,front,say,7366.561950056537,1708.6729238778873,-0.73197917863021,5.592196137832072,22,male,bisexual,Caucasian,low-middle class,Michigan,English
706,S02,S02_interview.wav,1072.37,1072.51,S,0.14000000000010004,AH0,S,AH,S,mid,consonant,back,consonant,campus,6498.5206827036955,1470.9059743600087,0.553911835635595,5.905334928491429,22,male,bisexual,Caucasian,low-middle class,Michigan,English
707,S02,S02_interview.wav,1073.2,1073.29,S,0.08999999999991815,S,OW1,S,OW,consonant,mid,consonant,back,so,7490.306530901111,1490.2167316699208,-0.9826919358477357,6.142224327326391,22,male,bisexual,Caucasian,low-middle class,Michigan,English
708,S02,S02_interview.wav,1073.46,1073.56,S,0.09999999999990905,UW1,T,UW,T,high,consonant,back,consonant,still,7170.090119439214,1640.2157584238003,-0.5409547218883891,5.1240267016061285,22,male,bisexual,Caucasian,low-middle class,Michigan,English
709,S02,S02_interview.wav,1079.77,1079.99,S,0.22000000000002728,EH1,DH,EH,DH,mid,consonant,front,consonant,guess,7252.89803000904,1644.66122604071,0.12389769881925262,6.318459887789119,22,male,bisexual,Caucasian,low-middle class,Michigan,English
710,S02,S02_interview.wav,1087.71,1087.77,S,0.05999999999994543,K,P,K,P,consonant,consonant,consonant,consonant,expressing,7326.8259506219865,1368.5788292649881,-0.7815907477654324,9.470985364415565,22,male,bisexual,Caucasian,low-middle class,Michigan,English
711,S02,S02_interview.wav,1087.9,1088.0,S,0.09999999999990905,EH1,IH0,EH,IH,mid,high,front,front,expressing,7228.531792389046,1493.0651212982984,-0.7792685305160365,7.391518877732205,22,male,bisexual,Caucasian,low-middle class,Michigan,English
712,S02,S02_interview.wav,1088.24,1088.36,S,0.11999999999989086,M,EH1,M,EH,consonant,mid,consonant,front,themselves,6795.0284088944245,2105.622394406476,-1.1678611761479272,3.4293278821405107,22,male,bisexual,Caucasian,low-middle class,Michigan,English
713,S02,S02_interview.wav,1097.96,1098.02,S,0.05999999999994543,K,P,K,P,consonant,consonant,consonant,consonant,expressive,7251.788594570437,1471.8526952648158,-1.0912268671014742,6.264600393626823,22,male,bisexual,Caucasian,low-middle class,Michigan,English
714,S02,S02_interview.wav,1098.19,1098.31,S,0.11999999999989086,EH1,IH0,EH,IH,mid,high,front,front,expressive,7650.815144362239,1542.0773803331504,-1.270757870729291,7.069259806963625,22,male,bisexual,Caucasian,low-middle class,Michigan,English
715,S02,S02_interview.wav,1099.75,1099.82,S,0.06999999999993634,IH1,T,IH,T,high,consonant,front,consonant,exist,7104.308290078637,1604.7357860640766,-0.7116527081982295,7.355135816346669,22,male,bisexual,Caucasian,low-middle class,Michigan,English
716,S02,S02_interview.wav,1101.11,1101.3,S,0.19000000000005457,AH0,OW1,AH,OW,mid,mid,back,back,so,7017.551139065334,1530.807271466354,0.10394555430444863,4.55852771707122,22,male,bisexual,Caucasian,low-middle class,Michigan,English
717,S02,S02_interview.wav,1102.87,1102.92,S,0.0500000000001819,Z,ER1,Z,ER,consonant,mid,consonant,front,certainly,6351.872109301996,1864.6608495964297,-1.2497374823172571,3.8563062187618398,22,male,bisexual,Caucasian,low-middle class,Michigan,English
718,S02,S02_interview.wav,1105.0,1105.15,S,0.15000000000009095,T,N,T,N,consonant,consonant,consonant,consonant,it's,8054.987704580987,1278.9085595257372,0.3693543748425984,6.80626321412824,22,male,bisexual,Caucasian,low-middle class,Michigan,English
719,S02,S02_interview.wav,1107.93,1108.06,S,0.12999999999988177,D,EY1,D,EY,consonant,high,consonant,front,say,6768.118957953017,1532.559065002435,-0.7626511252031906,6.260427649025747,22,male,bisexual,Caucasian,low-middle class,Michigan,English
720,S02,S02_interview.wav,1116.04,1116.15,S,0.11000000000012733,D,T,D,T,consonant,consonant,consonant,consonant,still,7673.845632371911,1583.3113061450683,1.13148351152183,10.731765829690781,22,male,bisexual,Caucasian,low-middle class,Michigan,English
721,S02,S02_interview.wav,1121.69,1121.85,S,0.15999999999985448,AH0,L,AH,L,mid,consonant,back,consonant,slur,6889.890584850281,1462.0439435722467,-0.2623192188402938,2.689449592580038,22,male,bisexual,Caucasian,low-middle class,Michigan,English
722,S02,S02_interview.wav,1122.58,1122.71,S,0.13000000000010914,AY1,AH1,AY,AH,high,mid,front,back,somebody,6744.021407797364,1648.4111894101175,-0.9338087928850528,6.7090409369226,22,male,bisexual,Caucasian,low-middle class,Michigan,English
